,id,cast,director
5390,522369,"['Kris Hitchen', 'Debbie Honeywood', 'Rhys Mcgowan']",['Ken Loach']
5391,15301,"['Dan Aykroyd', 'Albert Brooks', 'Scatman Crothers']","['John Landis', 'Steven Spielberg', 'Joe Dante', 'George Miller']"
5392,30061,"['William Baldwin', 'James Woods', 'Mark Harmon']","['Sam Liu', 'Lauren Montgomery']"
5393,80767,"['Jiro Ono', 'Masuhiro Yamamoto', 'Yoshikazu Ono']",['David Gelb']
5394,205601,"['Gugu Mbatha-Raw', 'Tom Wilkinson', 'Sam Reid']",['Amma Asante']
5395,245842,"['Pierce Brosnan', 'Kaya Scodelario', 'Benjamin Walker']",['Sean McNamara']
5396,10564,"['Natalie Portman', 'Ashley Judd', 'Stockard Channing']",['Matt Williams']
5397,24188,"['Vittorio Gassman', 'Jean-Louis Trintignant', 'Catherine Spaak']",['Dino Risi']
5398,718444,"['Megan Fox', 'Philip Winchester', 'Greg Kriek']",['M.J. Bassett']
5399,87496,"['Robert Redford', 'Shia LaBeouf', 'Brendan Gleeson']",['Robert Redford']
5400,290762,"['Drew Barrymore', 'Toni Collette', 'Dominic Cooper']",['Catherine Hardwicke']
5401,15947,"['Clarence Nash', 'Sterling Holloway', 'Joaquin Garay']","['Norman Ferguson', 'Jack Kinney', 'Clyde Geronimi', 'Bill Roberts', 'Harold Young']"
5402,10660,"['Nicolas Cage', 'Bridget Fonda', 'Rosie Perez']",['Andrew Bergman']
5403,390734,"['Go Ayano', 'Shioli Kutsuna', 'Ayumi Fujimura']",['Takeshi Nozue']
5404,10012,"['Christina Ricci', 'Jesse Eisenberg', 'Joshua Jackson']",['Wes Craven']
5405,9912,"['Anthony Hopkins', 'Walton Goggins', 'Diane Ladd']",['Roger Donaldson']
5406,9091,"['Jean-Claude Van Damme', 'Powers Boothe', 'Raymond J. Barry']",['Peter Hyams']
5407,9320,"['Ralph Fiennes', 'Uma Thurman', 'Sean Connery']",['Jeremiah S. Chechik']
5408,776797,"['Berant Zhu', 'Regina Lei', 'Ying-Ru Chen']",['Robert Jabbaz']
5409,2830,"['Ashton Kutcher', 'Tara Reid', 'Andy Richter']",['David Zucker']
5410,50321,"['Seth Green', 'Joan Cusack', 'Dan Fogler']",['Simon Wells']
5411,586461,"['Haley Bennett', 'Austin Stowell', 'Elizabeth Marvel']",['Carlo Mirabella-Davis']
5412,326285,"['Ewan McGregor', 'Jennifer Connelly', 'Dakota Fanning']",['Ewan McGregor']
5413,77875,"['Gerard Butler', 'Jessica Biel', 'Uma Thurman']",['Gabriele Muccino']
5414,11258,"['Morgan Freeman', 'Christian Slater', 'Minnie Driver']",['Mikael Salomon']
5415,9469,"['Denzel Washington', 'Ray Allen', 'Rosario Dawson']",['Spike Lee']
5416,254474,"['Rachel Melvin', 'Cortney Palm', 'Lexi Atkins']",['Jordan Rubin']
5417,11006,"['Burt Reynolds', 'Sally Field', 'Jerry Reed']",['Hal Needham']
5418,31442,"['Nikolay Burlyaev', 'Valentin Zubkov', 'Nikolay Grinko']",['Andrei Tarkovsky']
5419,738652,"['Gerard Butler', 'Frank Grillo', 'Alexis Louder']",['Joe Carnahan']
5420,11431,"['Drew Barrymore', 'Jimmy Fallon', 'Jason Spevack']","['Peter Farrelly', 'Bobby Farrelly']"
5421,9070,"['David Yost', 'Steve Cardenas', 'Amy Jo Johnson']",['Bryan Spicer']
5422,9642,"['Roger Carel', 'Lorànt Deutsch', 'Sara Forestier']","['Jesper Møller', 'Stefan Fjeldmark']"
5423,13386,"['Massimo Troisi', 'Fiorenza Marchegiani', 'Lino Troisi']",['Massimo Troisi']
5424,44147,"['Bill Nighy', 'Emily Blunt', 'Rupert Grint']",['Jonathan Lynn']
5425,668482,"['Alisha Weir', 'Emma Thompson', 'Lashana Lynch']",['Matthew Warchus']
5426,11099,"['Robin Williams', 'Mira Sorvino', 'Jim Caviezel']",['Omar Naim']
5427,11589,"['Clint Eastwood', 'Telly Savalas', 'Don Rickles']",['Brian G. Hutton']
5428,11047,"['Roger Carel', 'Jacques Morel', 'Pierre Tornade']",['Ray Goossens']
5429,594718,"['Oksana Akinshina', 'Pyotr Fyodorov', 'Fyodor Bondarchuk']",['Egor Abramenko']
5430,9592,"['Susan May Pratt', 'Eric Dane', 'Richard Speight Jr.']",['Hans Horn']
5431,10498,"['Bridget Fonda', 'Gabriel Byrne', 'Dermot Mulroney']",['John Badham']
5432,15739,"['Aileen Quinn', 'Albert Finney', 'Carol Burnett']",['John Huston']
5433,206408,"['Romain Duris', 'Audrey Tautou', 'Cécile de France']",['Cédric Klapisch']
5434,480001,"['Jesse Eisenberg', 'Alessandro Nivola', 'Imogen Poots']",['Riley Stearns']
5435,144789,"['Antonio Banderas', 'Penélope Cruz', 'Coté Soler']",['Pedro Almodóvar']
5436,467909,"['Anthony Ramos', 'Corey Hawkins', 'Leslie Grace']",['Jon M. Chu']
5437,191714,"['Irrfan Khan', 'Nimrat Kaur', 'Nawazuddin Siddiqui']",['Ritesh Batra']
5438,591538,"['Denzel Washington', 'Frances McDormand', 'Alex Hassell']",['Joel Coen']
5439,950445,"['Elon Musk', 'Douglas Hurley', 'Robert Behnken']","['Elizabeth Chai Vasarhelyi', 'Jimmy Chin']"
5440,26317,"['Mikhail Kaufman', 'Elizaveta Svilova']",['Dziga Vertov']
5441,17379,"['Queen Latifah', 'LL Cool J', 'Timothy Hutton']",['Wayne Wang']
5442,8069,"['Jane Fonda', 'John Phillip Law', 'Anita Pallenberg']",['Roger Vadim']
5443,24382,"['Vittorio Gassman', 'Renato Salvatori', 'Memmo Carotenuto']",['Mario Monicelli']
5444,11227,"['Jamel Debbouze', 'Rie Rasmussen', 'Gilbert Melki']",['Luc Besson']
5445,13531,"['Anthony LaPaglia', 'Maxwell Caulfield', 'Debi Mazar']",['Allan Moyle']
5446,244063,"['Gijs Blom', 'Ko Zandvliet', 'Jonas Smulders']",['Mischa Kamp']
5447,10413,"['Jean-Claude Van Damme', 'Rosanna Arquette', 'Kieran Culkin']",['Robert Harmon']
5448,10404,"['Gong Li', 'Ma Jingwu', 'He Saifei']",['Zhang Yimou']
5449,3902,"['Christian Bale', 'Cate Blanchett', 'Marcus Carl Franklin']",['Todd Haynes']
5450,283704,"['Elio Germano', 'Michele Riondino', 'Massimo Popolizio']",['Mario Martone']
5451,408647,"['Stuart Allan', 'Jake T. Austin', 'Taissa Farmiga']",['Sam Liu']
5452,10806,"['Kevin Kline', 'Joan Cusack', 'Tom Selleck']",['Frank Oz']
5453,570131,"['François Civil', 'Joséphine Japy', 'Benjamin Lavernhe']",['Hugo Gélin']
5454,198287,"[""James D'Arcy"", 'Sophie Lowe', 'Rhys Wakefield']",['John Huddles']
5455,2259,"['Meryl Streep', 'Glenn Close', 'Jeremy Irons']",['Bille August']
5456,48175,"['Salvatore Ficarra', 'Valentino Picone', 'Eleonora Abbagnato']","['Giambattista Avellino', 'Salvatore Ficarra', 'Valentino Picone']"
5457,20334,"['James Stewart', 'Margaret Sullavan', 'Frank Morgan']",['Ernst Lubitsch']
5458,8736,"['Marion Cotillard', 'Dominique Pinon', 'Jean-Luc Couchard']",['Olivier Van Hoofstadt']
5459,79707,"['Hisako Kanemoto', 'Kazuhiko Inoue', 'Miyu Irino']",['Makoto Shinkai']
5460,10019,"['Andrew McCarthy', 'Kim Cattrall', 'Estelle Getty']",['Michael Gottlieb']
5461,241855,"['Lou Taylor Pucci', 'Nadia Hilker', 'Nick Nevern']","['Justin Benson', 'Aaron Moorhead']"
5462,198,"['Carole Lombard', 'Jack Benny', 'Robert Stack']",['Ernst Lubitsch']
5463,242090,"['Mark Duplass', 'Elisabeth Moss', 'Ted Danson']",['Charlie McDowell']
5464,45162,"['Tim Daly', 'Kevin Conroy', 'Summer Glau']",['Lauren Montgomery']
5465,576156,"['Issa Rae', 'Kumail Nanjiani', 'Paul Sparks']",['Michael Showalter']
5466,393729,"['Oulaya Amamra', 'Déborah Lukumuena', 'Kévin Mischel']",['Houda Benyamina']
5467,248705,"['Jean Reno', 'Christian Clavier', 'Franck Dubosc']",['Jean-Marie Poiré']
5468,172386,"['Matthew Lillard', 'Bindi Irwin', 'Andrea Moor']",['Brendan Maher']
5469,421792,"['AnnaSophia Robb', 'Uma Thurman', 'Isabelle Fuhrman']",['Rodrigo Cortés']
5470,13220,"['Jill Wagner', 'Charles Baker', 'Rachel Kerbs']",['Toby Wilkins']
5471,6589,"['Jason Lee', 'Jim Belushi', 'Patrick Warburton']",['Frederik Du Chau']
5472,818750,"['Joey King', 'Kyle Allen', 'Kim Dickens']",['Arie Posin']
5473,611213,"['Meryl Streep', 'James Corden', 'Nicole Kidman']",['Ryan Murphy']
5474,11509,"['Kevin Kline', 'Scott Glenn', 'Danny Glover']",['Lawrence Kasdan']
5475,513574,"['Lisa Teige', 'Fabian Svegaard Tapia', 'Vebjørn Enger']",['Katarina Launing']
5476,39108,"['Masako Nozawa', 'Takeshi Kusao', 'Mayumi Tanaka']",['Mitsuo Hashimoto']
5477,630220,"['Vittoria Puccini', 'Benedetta Porcaroli', 'Edoardo Leo']",['Francesco Amato']
5478,42194,"['Jonathan Patrick Foo', 'Kelly Overton', 'Cary-Hiroyuki Tagawa']",['Dwight H. Little']
5479,302,"['Charlotte Rampling', 'Ludivine Sagnier', 'Charles Dance']",['François Ozon']
5480,82687,"['Seth Rogen', 'Barbra Streisand', 'Yvonne Strahovski']",['Anne Fletcher']
5481,469019,"['Jim Carrey', 'Danny DeVito', 'Miloš Forman']",['Chris Smith']
5482,11293,"[""Tatum O'Neal"", ""Ryan O'Neal"", 'Madeline Kahn']",['Peter Bogdanovich']
5483,287590,"['Kaito Ishikawa', 'Ayaka Sasaki', 'Kenji Akabane']",['Keiichi Sato']
5484,653349,"['Lil Rel Howery', 'Yvonne Orji', 'John Cena']",['Clay Tarver']
5485,10479,"['Tommy Lee Jones', 'Samuel L. Jackson', 'Guy Pearce']",['William Friedkin']
5486,139567,"['Josh Duhamel', 'Bruce Willis', 'Rosario Dawson']",['David Barrett']
5487,14257,"['Louis de Funès', 'Yves Montand', 'Alice Sapritch']",['Gérard Oury']
5488,133694,"['Matt Damon', 'Frances McDormand', 'John Krasinski']",['Gus Van Sant']
5489,77805,"['Amanda Seyfried', 'Sharon Stone', 'Peter Sarsgaard']","['Rob Epstein', 'Jeffrey Friedman']"
5490,10641,"['Richard Gere', 'Winona Ryder', 'Anthony LaPaglia']",['Joan Chen']
5491,10134,"['Jean-Claude Van Damme', 'Deborah Richter', 'Vincent Klyn']",['Albert Pyun']
5492,9037,"['Maxwell Caulfield', 'Michelle Pfeiffer', 'Lorna Luft']",['Patricia Birch']
5493,9103,"['Jean-Claude Van Damme', 'Roger Moore', 'James Remar']",['Jean-Claude Van Damme']
5494,283227,"['Kate Winslet', 'Matthias Schoenaerts', 'Alan Rickman']",['Alan Rickman']
5495,197082,"['Emmanuelle Seigner', 'Mathieu Amalric']",['Roman Polanski']
5496,10497,"['Peter Coyote', 'Emmanuelle Seigner', 'Hugh Grant']",['Roman Polanski']
5497,65229,"['Zoé Héran', 'Malonn Lévana', 'Jeanne Disson']",['Céline Sciamma']
5498,338947,"[""Odessa A'zion"", 'Jamie Clayton', 'Adam Faison']",['David Bruckner']
5499,334538,"['Elliot Page', 'Evan Rachel Wood', 'Max Minghella']",['Patricia Rozema']
5500,169209,"['Liam Hemsworth', 'Dwayne Johnson', 'Emma Roberts']",['Dito Montiel']
5501,7942,"['Simon Pegg', 'Thandiwe Newton', 'Hank Azaria']",['David Schwimmer']
5502,483980,"['Milo Manheim', 'Meg Donnelly', 'Trevor Tordjman']",['Paul Hoen']
5503,16620,"['Lou Diamond Phillips', 'Danielle von Zerneck', 'Elizabeth Peña']",['Luis Valdez']
5504,192149,"['Viggo Mortensen', 'Kirsten Dunst', 'Oscar Isaac']",['Hossein Amini']
5505,8989,"['John Lithgow', 'Melinda Dillon', 'Margaret Langrick']",['William Dear']
5506,776305,"['Kaho Nakamura', 'Ryo Narita', 'Shota Sometani']",['Mamoru Hosoda']
5507,44113,"['Robert De Niro', 'Edward Norton', 'Milla Jovovich']",['John Curran']
5508,11208,"['Josh Hartnett', 'Rose Byrne', 'Matthew Lillard']",['Paul McGuigan']
5509,267192,"['Colin Firth', 'Jude Law', 'Nicole Kidman']",['Michael Grandage']
5510,170354,"['Alessandro Siani', 'Christian De Sica', 'Sarah Felberbaum']",['Alessandro Siani']
5511,9430,"['Sarah Polley', 'Timothy Olyphant', 'Katie Holmes']",['Doug Liman']
5512,423612,"['Tom Schilling', 'Sebastian Koch', 'Paula Beer']",['Florian Henckel von Donnersmarck']
5513,4599,"['Kate Hudson', 'John Corbett', 'Joan Cusack']",['Garry Marshall']
5514,408033,"['Héloïse Martin', 'Sylvie Testud', 'Rayane Bensetti']",['Alexandre Castagnetti']
5515,11548,"['Hume Cronyn', 'Jessica Tandy', 'Frank McRae']",['Matthew Robbins']
5516,539649,"['Peter Sarsgaard', 'Mireille Enos', 'Joey King']",['Veena Sud']
5517,18079,"['Ricardo Darín', 'Gastón Pauls', 'Leticia Brédice']",['Fabián Bielinsky']
5518,846214,"['Tom Hiddleston', 'Dan Castellaneta', 'Nancy Cartwright']",['David Silverman']
5519,1712,"['Elizabeth Taylor', 'Rock Hudson', 'James Dean']",['George Stevens']
5520,11586,"['Richard Burton', 'Linda Blair', 'Louise Fletcher']",['John Boorman']
5521,28942,"['Oliver Reed', 'Samantha Eggar', 'Art Hindle']",['David Cronenberg']
5522,582883,"['Jean Dujardin', 'Adèle Haenel', 'Albert Delpy']",['Quentin Dupieux']
5523,377263,"['Pierre Niney', 'Paula Beer', 'Ernst Stötzner']",['François Ozon']
5524,489988,"['David Kellman', 'Robert Shafran', 'Edward Galland']",['Tim Wardle']
5525,190880,"['Guillaume Gallienne', 'Françoise Fabian', 'André Marcon']",['Guillaume Gallienne']
5526,392207,"['Marta Etura', 'Elvira Mínguez', 'Francesc Orella']",['Fernando González Molina']
5527,830788,"['Nathalie Emmanuel', 'Thomas Doherty', 'Sean Pertwee']",['Jessica M. Thompson']
5528,577242,"['Alexandre Astier', 'Lionnel Astier', 'Anne Girouard']",['Alexandre Astier']
5529,244566,"['Aubrey Plaza', 'Dane DeHaan', 'John C. Reilly']",['Jeff Baena']
5530,536743,"['Daniel Kaluuya', 'Jodie Turner-Smith', 'Bokeem Woodbine']",['Melina Matsoukas']
5531,484437,"['Seána Kerslake', 'James Quinn Markey', 'Simone Kirby']",['Lee Cronin']
5532,1534,"['Karl Urban', 'Moon Bloodgood', 'Nicole Muñoz']",['Marcus Nispel']
5533,876716,"['Jack Dylan Grazer', 'Marco Barricelli', 'Jacob Tremblay']",['McKenna Jean Harris']
5534,615666,"['Henry Lawfull', 'Michiel Huisman', 'Stephen Merchant']",['Gil Kenan']
5535,413594,"['Yoshitsugu Matsuoka', 'Haruka Tomatsu', 'Kanae Ito']",['Tomohiko Ito']
5536,11425,"['Rick Moranis', 'Bug Hall', 'Allison Mack']",['Dean Cundey']
5537,9457,"['Treat Williams', 'Famke Janssen', 'Anthony Heald']",['Stephen Sommers']
5538,518452,"['Kristen Bell', 'Kelsey Grammer', 'Seth Rogen']",['Lauren Miller']
5539,9062,"['Ali MacGraw', ""Ryan O'Neal"", 'John Marley']",['Arthur Hiller']
5540,12085,"['Diane Keaton', 'Queen Latifah', 'Katie Holmes']",['Callie Khouri']
5541,1826,"['Romain Duris', 'Kelly Reilly', 'Audrey Tautou']",['Cédric Klapisch']
5542,852046,"['Dali Benssalah', 'Anthony Bajon', 'Alexis Manenti']",['Romain Gavras']
5543,11170,"['Matthew McConaughey', 'Matthew Fox', 'Anthony Mackie']",['McG']
5544,639798,"['Begoña Vargas', 'Iván Marcos', 'Bea Segura']",['Albert Pintó']
5545,31417,"['Pierre Brasseur', 'Alida Valli', 'Édith Scob']",['Georges Franju']
5546,13920,"['Cuba Gooding Jr.', 'Ed Harris', 'Alfre Woodard']",['Michael Tollin']
5547,277558,"['Abigail Breslin', 'Alexander Ludwig', 'Logan Huffman']",['Tyler Shields']
5548,487680,"['Melissa McCarthy', 'Tiffany Haddish', 'Elisabeth Moss']",['Andrea Berloff']
5549,123678,"['Anwar Congo', 'Herman Koto', 'Syamsul Arifin']","['Joshua Oppenheimer', 'Christine Cynn']"
5550,146375,"['Omar Sy', 'Laurent Lafitte', 'Sabrina Ouazani']",['David Charhon']
5551,23566,"['Kelly Sheridan', 'Tim Curry', 'Kira Tozer']",['William Lau']
5552,10692,"['Michael Rooker', 'Tracy Arnold', 'Tom Towles']",['John McNaughton']
5553,17336,"['Channing Tatum', 'Terrence Howard', 'Zulay Henao']",['Dito Montiel']
5554,271714,"['Paul Dano', 'John Cusack', 'Elizabeth Banks']",['Bill Pohlad']
5555,643215,"['Guillaume Canet', 'Gilles Lellouche', 'Vincent Cassel']",['Guillaume Canet']
5556,10216,"['Michael Madsen', 'Natasha Henstridge', 'Marg Helgenberger']",['Peter Medak']
5557,1023,"['Mads Mikkelsen', 'Ulrich Thomsen', 'Paprika Steen']",['Anders Thomas Jensen']
5558,982,"['Frank Sinatra', 'Laurence Harvey', 'Angela Lansbury']",['John Frankenheimer']
5559,11114,"['Sean Marshall', 'Helen Reddy', 'Jim Dale']",['Don Chaffey']
5560,18438,"['Jung Jae-young', 'Jung Ryeo-won', 'Yang Mi-kyung']",['Lee Hae-jun']
5561,393764,"['Marc Zinga', 'Aïssa Maïga', 'Jonathan Lambert']",['Julien Rambaldi']
5562,13320,"['Audrey Hepburn', 'Fred Astaire', 'Kay Thompson']",['Stanley Donen']
5563,8780,"['Tina Fey', 'Amy Poehler', 'Dax Shepard']",['Michael McCullers']
5564,10238,"['Liv Ullmann', 'Ingrid Thulin', 'Kari Sylwan']",['Ingmar Bergman']
5565,25643,"['Aaron Eckhart', 'Jennifer Aniston', 'Dan Fogler']",['Brandon Camp']
5566,16007,"['Tatsuya Fujiwara', 'Kenichi Matsuyama', 'Asaka Seto']",['Shusuke Kaneko']
5567,193612,"['Jared Harris', 'Sam Claflin', 'Olivia Cooke']",['John Pogue']
5568,186759,"['Miles Teller', 'Anna Kendrick', 'Bryan Cranston']",['Dylan Kidd']
5569,10514,"['Arthur Hill', 'David Wayne', 'James Olson']",['Robert Wise']
5570,203217,"['Paulo Gustavo', 'Mariana Xavier', 'Rodrigo Pandolfo']",['André Pellenz']
5571,50725,"['Topher Grace', 'Anna Faris', 'Dan Fogler']",['Michael Dowse']
5572,449992,"['Joe Taslim', 'Iko Uwais', 'Julie Estelle']",['Timo Tjahjanto']
5573,21191,"['Paulina Gaitán', 'Edgar Flores', 'Kristyan Ferrer']",['Cary Joji Fukunaga']
5574,48650,"['Elena Anaya', 'Natasha Yarovenko', 'Enrico Lo Verso']",['Julio Medem']
5575,3179,"['Mike Judge', 'Bruce Willis', 'Demi Moore']",['Mike Judge']
5576,7873,"['Christian Bale', 'Freddy Rodríguez', 'Eva Longoria']",['David Ayer']
5577,14375,"['Kim Rossi Stuart', 'Anna Mouglalis', 'Stefano Accorsi']",['Michele Placido']
5578,270774,"['Jackie Chan', 'Johnny Knoxville', 'Fan Bingbing']",['Renny Harlin']
5579,11884,"['Lance Guest', 'Robert Preston', 'Chris Hebert']",['Nick Castle']
5580,433247,"['Sareum Srey Moch', 'Phoeung Kompheak', 'Sveng Socheata']",['Angelina Jolie']
5581,152792,"['Reese Witherspoon', 'Colin Firth', 'Alessandro Nivola']",['Atom Egoyan']
5582,833097,"['Lindsay Lohan', 'Chord Overstreet', 'George Young']",['Janeen Damian']
5583,554241,"['John Cena', 'Keegan-Michael Key', 'John Leguizamo']",['Andy Fickman']
5584,7249,"['Billy West', 'Katey Sagal', 'John DiMaggio']",['Dwayne Carey-Hill']
5585,44835,"['Joseph Gordon-Levitt', 'Natalie Portman', 'Devin Brochu']",['Spencer Susser']
5586,9777,"['Gwyneth Paltrow', 'Anthony Hopkins', 'Jake Gyllenhaal']",['John Madden']
5587,9406,"['Tom Everett Scott', 'Julie Delpy', 'Vince Vieluf']",['Anthony Waller']
5588,13022,"['Radha Mitchell', 'Michael Vartan', 'Sam Worthington']",['Greg McLean']
5589,9815,"['Kuno Becker', 'Stephen Dillane', 'Anna Friel']",['Jaume Collet-Serra']
5590,12548,"['Franco Interlenghi', 'Alberto Sordi', 'Franco Fabrizi']",['Federico Fellini']
5591,353979,"['Dominic Monaghan', 'Ksenia Solo', 'Jennette McCurdy']",['Carles Torrens']
5592,97434,"['Colin Firth', 'Cameron Diaz', 'Alan Rickman']",['Michael Hoffman']
5593,11827,"['Rodger Bumpass', 'John Candy', 'Jackie Burroughs']",['Gerald Potterton']
5594,329010,"['Sarah Bolger', 'Susan Pourfar', 'Chris Beetem']",['Michael Thelin']
5595,860623,"['Daniel Stisen', 'Olga Kent', 'Daniel Nehme']",['Fansu Njie']
5596,412202,"[""Fionn O'Shea"", 'Nicholas Galitzine', 'Andrew Scott']",['John Butler']
5597,11568,"['Dan Aykroyd', 'John Goodman', 'Joe Morton']",['John Landis']
5598,16991,"['Seth Rogen', 'Ray Liotta', 'Anna Faris']",['Jody Hill']
5599,582873,"['Luca Marinelli', 'Jessica Cressy', 'Vincenzo Nemolato']",['Pietro Marcello']
5600,10677,"['Diego Luna', 'Romola Garai', 'Sela Ward']",['Guy Ferland']
5601,530723,"['Hugh Jackman', 'Allison Janney', 'Geraldine Viswanathan']",['Cory Finley']
5602,97614,"['Eric Bana', 'Olivia Wilde', 'Charlie Hunnam']",['Stefan Ruzowitzky']
5603,77887,"['Tom Hanks', 'Tim Allen', 'Joan Cusack']",['Gary Rydstrom']
5604,9948,"['Reba McEntire', 'Patrick Swayze', 'Jonah Bobo']",['Jim Kammerud']
5605,56715,"['Jean Reno', 'Christian Clavier', 'Christina Applegate']",['Jean-Marie Poiré']
5606,4588,"['Tony Leung Chiu-wai', 'Tang Wei', 'Joan Chen']",['Ang Lee']
5607,306745,"['Julianne Moore', 'Elliot Page', 'Steve Carell']",['Peter Sollett']
5608,5125,"['Reese Witherspoon', 'Jake Gyllenhaal', 'Meryl Streep']",['Gavin Hood']
5609,11495,"['Drew Barrymore', 'David Keith', 'Freddie Jones']",['Mark L. Lester']
5610,11044,"['Johnny Depp', 'Jerry Lewis', 'Faye Dunaway']",['Emir Kusturica']
5611,497814,"['Gabrielle Union', 'Billy Burke', 'Richard Cabral']",['James McTeigue']
5612,26963,"['Evan McGuire', 'Christen Mooney', 'Brendan Gleeson']","['Tomm Moore', 'Nora Twomey']"
5613,440708,"['Paola Cortellesi', 'Antonio Albanese', 'Carlo Buccirosso']",['Riccardo Milani']
5614,443009,"['Joaquin Phoenix', 'Jonah Hill', 'Rooney Mara']",['Gus Van Sant']
5615,424277,"['Adam Driver', 'Marion Cotillard', 'Simon Helberg']",['Leos Carax']
5616,5165,"['Monica Vitti', 'Lea Massari', 'Gabriele Ferzetti']",['Michelangelo Antonioni']
5617,6575,"['John C. Reilly', 'Jenna Fischer', 'Raymond J. Barry']",['Jake Kasdan']
5618,9395,"['Steven Seagal', 'Pam Grier', 'Henry Silva']",['Andrew Davis']
5619,245906,"['Owen Wilson', 'Imogen Poots', 'Kathryn Hahn']",['Peter Bogdanovich']
5620,1792,"['Matt Damon', 'Greg Kinnear', 'Eva Mendes']","['Bobby Farrelly', 'Peter Farrelly']"
5621,467632,"['David Tennant', 'Robert Sheehan', 'Kerry Condon']",['Dean Devlin']
5622,25846,"['Francesco Scianna', 'Margareth Madè', 'Lina Sastri']",['Giuseppe Tornatore']
5623,457955,"['Anders Danielsen Lie', 'Golshifteh Farahani', 'Denis Lavant']",['Dominique Rocher']
5624,777,"['Jean Gabin', 'Pierre Fresnay', 'Erich von Stroheim']",['Jean Renoir']
5625,10766,"['William Holden', 'Lee Grant', 'Jonathan Scott-Taylor']",['Don Taylor']
5626,13008,"['Elliot Page', 'Catherine Keener', 'Hayley McFarland']","[""Tommy O'Haver""]"
5627,575776,"['Morfydd Clark', 'Jennifer Ehle', 'Lily Frazer']",['Rose Glass']
5628,204668,"['Félix Bossuet', 'Tchéky Karyo', 'Dimitri Storoge']",['Nicolas Vanier']
5629,248504,"['Ian Ziering', 'Vivica A. Fox', 'Tara Reid']",['Anthony C. Ferrante']
5630,544431,"['Dylan McDermott', 'Charlie Plummer', 'Samantha Mathis']",['Duncan Skiles']
5631,13333,"['Bruce Lee', 'Gig Young', 'Dean Jagger']",['Robert Clouse']
5632,503125,"[""Lupita Nyong'o"", 'Alexander England', 'Josh Gad']",['Abe Forsythe']
5633,29458,"['Luigi Lo Cascio', 'Luigi Maria Burruano', 'Lucia Sardo']",['Marco Tullio Giordana']
5634,487242,"['Christian Slater', 'Tara Strong', 'Billy Brown']",['Sam Liu']
5635,606234,"['Theo James', 'Stacy Martin', 'Rhona Mitra']",['Gavin Rothery']
5636,9638,"['Angus Scrimm', 'A. Michael Baldwin', 'Bill Thornbury']",['Don Coscarelli']
5637,12919,"['Patrick Dempsey', 'Amanda Peterson', 'Courtney Gains']",['Steve Rash']
5638,92060,"['Michael Jackson', 'Ola Ray', 'Vincent Price']",['John Landis']
